4/1/2024,2024-04-01 05:37:11.938819+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-01 06:00:00+00:00,NJ,NP,2,CU,70,,0,,2.995414413,278.3832694,3.553103844,279.7295348,1.484589228,345.9530924,,,,,,,,,,,,
4/1/2024,2024-04-01 11:58:26.527468+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-01 12:00:00+00:00,aa,RD,17,CB,15000,0,3.6,,6.160797849,241.7797064,4.981499965,250.7188863,3.746351084,244.8356116,1.230120385,21.00751917,6.766935373,47.69776066,1.843423185,78.86247258,,,,,,
4/2/2024,2024-04-02 01:51:23.560169+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-02 00:00:00+00:00,AA,NP,2,CC,70,,0,,2.706211415,184.0513989,2.164064061,192.7737198,1.872367542,176.6180372,3.59227056,48.86956334,1.275288495,76.69034829,4.37754261,101.2039036,5.46,87.8,,,4.37,108.57
4/2/2024,2024-04-02 06:02:19.514551+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-02 06:00:00+00:00,NJ,AA,3,CU,20000,0,0,,0.861870197,178.0870579,1.16537538,138.0746839,3.587401708,65.83940275,3.152688813,57.51142707,3.372546281,72.17382887,6.005212771,88.0270394,7.39,88.03,,,4.66,123.21
4/2/2024,2024-04-02 11:40:25.652232+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-02 12:00:00+00:00,NP,NJ,2,CB,20000,0,3.2,,4.568471175,253.9491635,3.755689084,258.7173592,2.155607098,212.3485224,5.368051585,95.57480692,7.467950555,90.68404508,,,,,,,,
4/3/2024,2024-04-03 06:06:19.327513+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-03 06:00:00+00:00,AWA,DA,3,CU,20000,0,1.2,,3.297861028,224.4590525,2.374554369,186.4598107,3.557679704,123.9593541,2.592995861,79.0168767,3.206108828,68.4723871,5.880087328,69.65670867,9.479475015,91.86509094,,,9.669822833,85.30728634
4/3/2024,2024-04-03 11:37:49.228750+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-03 12:00:00+00:00,DA,AWA,3,Cb,20000,0,4.2,,4.165591754,242.2396342,3.952486004,217.8115371,2.422794827,206.194749,1.140868321,79.75655915,4.699496723,57.9651126,,,,,,,,
4/4/2024,2024-04-04 01:23:09.068014+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-04 00:00:00+00:00,ND,DD,,CU,20000,0,0,,2.579698454,161.6515776,3.246833015,159.7725797,1.93681181,128.1651441,2.753961654,58.49302793,3.300891057,100.1060229,6.649797225,97.60356265,7.162912756,108.5326099,,,12.22987049,122.6570511
4/4/2024,2024-04-04 05:29:05.943870+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-04 06:00:00+00:00,AWA,DA,3,CU,20000,0,3.6,,2.403935407,226.9253941,0.847789922,91.5299499,2.290151435,57.53052304,2.023662829,95.90662004,,,,,,,,,,
4/4/2024,2024-04-04 11:28:21.341750+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-04 12:00:00+00:00,DA,AWA,17,Cb,20000,0,4.8,,6.930391774,261.6322153,2.829588886,257.5,3.177460557,271.9845466,,,,,,,,,,,,
4/5/2024,2024-04-05 05:31:32.532922+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-05 06:00:00+00:00,AA,DJ,2,cu,20000,0,0,,1.646834711,334.5401491,1.902932375,19.96800475,,,,,,,,,,,,,,
4/5/2024,2024-04-05 11:19:08.933347+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-05 12:00:00+00:00,DJ,AA,3,CB,70,0,8.8,,3.28709789,297.6425467,4.969741968,320.8222781,,,,,,,,,,,,,,
4/6/2024,2024-04-06 01:52:46.125425+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-06 00:00:00+00:00,DJ,WD,3,CU,20000,0,0,,2.598888579,146.0905662,2.809958012,160.9474032,1.164449301,195.5675904,1.873159368,258.9463018,2.658901966,101.9159732,8.291776154,84.29038864,9.00765949,94.36035109,,,10.9850385,126.2756868
4/6/2024,2024-04-06 05:52:00.421358+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-06 06:00:00+00:00,KBC Sampath,T.M.G.S THENNAKOON,2,CU,20000,0,6,,3.003059935,212.454843,2.368513361,181.3692589,,,,,,,,,,,,,,
4/6/2024,2024-04-06 11:54:14.130145+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-06 12:00:00+00:00,TMGS Thennakoon,KBC Sampath,3,CB,20000,0,2.6,,2.396875524,258.2880833,2.840027512,226.8581907,1.592086559,217.4990655,2.110232566,99.16807182,4.657691472,75.99527714,,,,,,,,
4/7/2024,2024-04-07 01:08:50.660847+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-07 00:00:00+00:00,ST,DD,,CU,20000,0,0,,2.670176619,182.5857181,3.222128778,200.5690877,3.101299225,189.1294062,1.619024391,203.8462738,1.209877295,284.6157861,3.350477108,86.41457366,,,,,,
4/7/2024,2024-04-07 06:09:36.015170+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-07 06:00:00+00:00,CS,DJ,3,cu,20000,0,5.8,,3.855606555,158.0418766,4.140352849,134.4115446,3.722444945,112.5996263,1.048018089,357.6726014,1.019437377,12.21287059,4.152820527,54.66623897,10.29200628,355.3816924,,,15.25604835,52.32137195
4/7/2024,2024-04-07 11:31:00.386554+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-07 12:00:00+00:00,P Dasunika,KBC Sampath,2,cb,20000,0,5.6,,8.872724778,270.0777015,7.509025222,261.8796555,5.032305558,242.2973203,,,,,,,,,,,,
4/8/2024,2024-04-08 05:33:53.559805+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-08 06:00:00+00:00,NJ,NP,3,CB,68,,0,,2.333528248,226.1362991,2.036682461,165.7820197,,,,,,,,,,,,,,
4/8/2024,2024-04-08 12:00:04.976332+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-08 12:00:00+00:00,RD,NJ,2,CU,20000,0,4.8,,5.355053513,271.1629037,3.200651139,287.8796696,1.656175888,13.35091767,5.182705442,78.64526305,7.223353984,78.90713705,9.916015531,91.32764238,8.966231671,104.8563813,,,,
4/9/2024,2024-04-09 01:19:58.157244+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 00:00:00+00:00,RD,DJ,2,CU,20000,0,0,,0.779180935,55.93219728,3.017188975,9.014211221,3.401057397,13.13135631,7.088161224,53.98691167,11.77710649,75.69158088,,,,,,,,
4/9/2024,2024-04-09 05:32:08.619881+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 06:00:00+00:00,AWA,NP,3,Cu,70,,1.8,,1.533061795,344.1046458,3.158847117,51.10829025,5.963690987,54.94160113,7.445273761,57.00826731,,,,,,,,,,
4/9/2024,2024-04-09 11:54:09.101107+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-09 12:00:00+00:00,RD,AWA,2,Cu,20000,0,4.2,,9.281842075,283.5066377,9.316289251,283.8850715,2.824381328,285.4133083,7.227144951,39.44312784,8.179249829,55.15746009,9.036204058,112.9572948,,,,,,
4/10/2024,2024-04-18 07:12:40.809591+00:00,FALSE,TRUE,43466,43466 - COLOMBO,2024-04-10 00:00:00+00:00,AWA,RD,2,CI,15000,0,0,,1.446492342,76.35714091,0.908463211,262.7293279,0.060739102,309.4487466,0.97368016,72.12301047,4.446479179,103.6665829,4.601871945,69.69872818,5.142501301,74.78549653,,,5.499645434,113.8581889
4/10/2024,2024-04-10 05:31:47.150984+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-10 06:00:00+00:00,KBC,AA,3,CU,15000,0,7.4,,2.573858336,348.7017689,4.21206513,22.7494264,3.883151757,37.63332631,2.086336082,62.55921199,,,,,,,,,,
4/10/2024,2024-04-10 11:41:37.811601+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-10 12:00:00+00:00,NP,NJ,2,CU,18000,0,4.4,,3.594021776,294.8579948,3.988637517,280.2764879,,,,,,,,,,,,,,
4/11/2024,2024-04-11 01:33:40.657702+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-11 00:00:00+00:00,KHN Perera,KBC Sampath,2,CU,18000,0,0,,3.167447849,337.401276,3.656946864,298.862543,3.977515076,320.0812892,3.429991992,2.60947709,2.640271363,41.29803925,,,,,,,,
4/11/2024,2024-04-11 05:28:05.677455+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-11 06:00:00+00:00,AWA,DA,3,CU,18000,0,5.2,,2.064914414,325.0415974,1.482480773,19.86803193,,,,,,,,,,,,,,
4/11/2024,2024-04-11 11:44:38.564628+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-11 12:00:00+00:00,NJ,AWA,17,Cb,20000,0,3.6,,6.380549923,283.9575303,4.338541461,295.0497671,2.189555614,283.3138078,1.388514266,1.980792146,4.882668233,31.11628877,3.451155639,66.56754213,,,,,,
4/12/2024,2024-04-12 05:33:44.843457+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-12 06:00:00+00:00,WDGK Wanasinghe,AAP Prathibha,3,SC,20000,0,0,,1.283750835,354.3247254,1.208678787,298.0740691,1.553500702,270.5393404,,,,,,,,,,,,
4/13/2024,2024-04-13 01:59:59.560521+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-13 00:00:00+00:00,TMGS Thennakoon,WDGK Wanasinghe,3,CU,20000,0,0,,0.636214744,203.0857359,1.553028132,281.3354074,1.383362039,346.428938,1.837735711,53.7803942,3.223865845,78.29937159,5.538515376,114.3677204,2.601866351,57.74631862,,,6.28884097,48.69674077
4/13/2024,2024-04-13 06:28:00.874685+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-13 06:00:00+00:00,AAP PRATHIBHA,WDGK WANASINGHE,3,Cu,20000,0,2,,2.561303916,269.7552714,1.234669438,189.1836657,0.265127677,296.4295683,1.850979836,140.4606646,2.456918847,104.2058968,6.249327848,83.16158068,6.061826155,79.73005039,,,7.961734737,83.33663628
4/13/2024,2024-04-13 12:04:34.090581+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-13 12:00:00+00:00,AAP PRATHIBHA,WDGK WANASINGHE,3,CB,20000,0,0,,4.412613953,242.8591148,4.296280927,280.4467758,2.811860003,77.86412583,3.599405885,74.44444421,7.789324574,80.02232091,7.474381895,96.23861017,6.545166843,98.27152507,,,,
4/14/2024,2024-04-14 01:41:30.087080+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-14 00:00:00+00:00,AA,ST,2,CU,20000,0,0,,2.07737517,235.1536793,2.596543607,225.5216673,1.933370383,236.4453014,1.704664546,122.0255012,2.322017961,78.31022482,4.096953094,41.94649139,7.499057042,106.6794937,,,8.601737039,89.52538041
4/14/2024,2024-04-18 04:11:00.089610+00:00,FALSE,TRUE,43466,43466 - COLOMBO,2024-04-14 06:00:00+00:00,AA,ST,2,CU,20000,0,0,,1.236094407,260.400561,0.242769703,71.42201053,1.132497746,71.96600897,5.351197833,80.04041679,3.305858799,64.71956617,5.581745003,59.87856002,7.628791078,92.10710811,,,,
4/14/2024,2024-04-14 11:33:51.136670+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-14 12:00:00+00:00,ST,AA,17,CB,70,0,10.2,,8.150896372,279.3263841,8.710167717,282.6746442,4.916313644,291.9840676,2.985382499,336.5687073,,,,,,,,,,
4/15/2024,2024-04-15 05:26:34.880166+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-15 06:00:00+00:00,AWA,DA,3,Cu,20000,0,4.2,,1.786083468,283.9369899,1.538428299,132.3182198,0.607061965,104.1532781,,,,,,,,,,,,
4/16/2024,2024-04-16 01:36:18.695797+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-16 00:00:00+00:00,DA,DJ,2,CU,20000,0,0,,4.47220908,143.6368991,1.492169119,154.3170792,2.176319748,198.282839,5.409054602,178.5066456,3.984537448,82.75300996,7.600624767,65.17164875,6.708662252,93.17935737,,,,
4/16/2024,2024-04-16 05:45:49.162007+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-16 06:00:00+00:00,DA,DJ,2,CU,20000,0,0,,0.968260267,114.0186329,1.383243408,88.42872172,3.903516627,110.6064291,6.994685731,112.7923059,3.1039916,83.87062167,7.555195503,72.21965779,,,,,,
4/16/2024,2024-04-16 11:23:02.688858+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-16 12:00:00+00:00,DJ,DA,3,CB,15000,0,9.2,,7.341137809,190.7656602,4.838468313,197.5164077,,,,,,,,,,,,,,
4/17/2024,2024-04-17 05:34:07.861665+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-17 06:00:00+00:00,RD,NP,3,Cu,70,,0,,0.53027869,78.35796802,2.189684308,140.9390394,,,,,,,,,,,,,,
4/17/2024,2024-04-17 12:09:49.005369+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-17 12:00:00+00:00,DD,RD,2,Cu,20000,0,0,,8.50684391,242.3262209,7.832508835,243.0681312,5.553680762,250.5751472,,,,,,,,,,,,
4/18/2024,2024-04-18 04:32:32.701114+00:00,FALSE,TRUE,43466,43466 - COLOMBO,2024-04-18 00:00:00+00:00,DD,NP,3,CU,70,,0,,2.705494056,201.4832559,3.473383076,232.4388889,3.085319281,233.5097671,2.390409545,351.9725518,3.5501264,355.7327689,0.624614766,107.4584515,8.029033309,57.53354834,,,7.253523052,103.8829593
4/18/2024,2024-04-18 06:46:02.847563+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-18 06:00:00+00:00,CS,AA,3,SC,20000,0,3.6,,6.860394021,219.2300383,4.104247929,214.2369551,2.032012074,175.867913,1.669920994,121.2695924,1.164179738,17.0103643,1.654085908,48.14270422,8.914431825,56.72877128,,,4.686230343,89.94079807
4/18/2024,2024-04-18 12:47:29.996433+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-18 12:00:00+00:00,R Deepani,KBC Sampath,3,CB,20000,0,3,,4.596683148,267.1745193,6.569588375,276.1678069,4.96693066,285.318849,1.460545213,344.2588876,2.648337876,85.51390056,5.262515969,55.58513772,5.396642336,49.32044916,,,10.96348134,63.97685516
4/19/2024,2024-04-19 05:21:11.234762+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-19 06:00:00+00:00,AWA,AA,3,CU,20000,0,5.6,,2.673477112,288.9375484,,,,,,,,,,,,,,,,
4/19/2024,2024-04-19 11:30:30.543440+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-19 12:00:00+00:00,AA,AWA,3,9,20000,0,3.2,,3.639472385,270.3191095,4.268628358,262.3174263,1.254808795,241.4010178,1.510579057,75.65566175,3.826983268,75.15591621,,,,,,,,
4/20/2024,2024-04-20 01:10:49.613619+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-20 00:00:00+00:00,WD,AA,2,CU,20000,0,0,,3.114365385,252.210526,5.127812377,270.8325325,6.63278708,278.3687229,2.961547531,259.3724819,,,,,,,,,,
4/20/2024,2024-04-20 05:48:04.782599+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-20 06:00:00+00:00,WD,ST,3,CU,20000,0,4,,5.141596048,264.2387331,6.436606196,268.2764986,3.944018648,269.2451102,,,,,,,,,,,,
4/20/2024,2024-04-20 11:38:47.853143+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-20 12:00:00+00:00,RMDD Rathnayaka,WDGK WANASINGHE,3,CU,20000,0,4.2,,7.590436089,279.5076211,5.445391087,264.1596358,5.076202154,268.347892,1.792592361,63.60036916,,,,,,,,,,
4/21/2024,2024-04-21 05:26:56.111568+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-21 06:00:00+00:00,AWA,DD,3,CB,20000,0,1,,2.768457973,243.7074392,0.811406794,227.8364468,0.44664645,269.8882925,,,,,,,,,,,,
4/21/2024,2024-04-21 12:20:27.786478+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-21 12:00:00+00:00,ST,AWA,3,9,20000,0,2.2,,4.966495738,260.461665,6.047845015,262.4451217,4.106464207,247.0775651,0.430197784,159.7311125,4.150068865,123.0780533,4.522643784,96.18142357,3.051993832,74.78528209,,,1.701904218,93.59222033
4/22/2024,2024-04-22 06:16:43.845133+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-22 06:00:00+00:00,KBC,NJ,2,CU,67,0,3.2,,0.906790311,162.897634,0.774964442,248.6436715,0.970961515,180.1654983,2.176591721,351.3950086,3.618296677,328.0855188,6.413584765,52.25598703,3.208763687,351.8687772,,,4.788765767,253.1570147
4/22/2024,2024-04-22 11:53:29.855980+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-22 12:00:00+00:00,KBC,NJ,2,CB,68,0,4,,5.10693496,287.7753262,4.322599301,273.7128716,1.859535994,291.7458356,2.367451203,41.60567354,4.002040062,68.08715268,3.455084561,68.19368174,,,,,,
4/23/2024,2024-04-23 01:11:25.052422+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-23 00:00:00+00:00,CS,DA,2,CU,20000,0,0,,0.669393563,184.3460944,1.731738987,251.4284846,2.064697257,283.9930859,0.2569858,342.5349474,1.888491116,356.185662,,,,,,,,
4/23/2024,2024-04-23 05:57:05.486276+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-23 06:00:00+00:00,CS,DD,1,CB,20000,0,0,,1.11121505,210.6825495,1.414055798,133.1460146,1.129893682,128.2894944,1.04296662,108.9669569,3.487808921,36.43243419,,,,,,,,
4/23/2024,2024-04-23 11:27:52.594142+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-23 12:00:00+00:00,KBC,NJ,17,CB,16000,0,3.6,,4.727079832,256.3575584,3.169599787,244.1711009,,,,,,,,,,,,,,
4/24/2024,2024-04-24 05:30:01.090135+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-24 06:00:00+00:00,NP,DD,3,CU,20000,0,1.2,,3.976447776,226.2936015,4.479669107,233.7217729,2.387120558,209.2472689,2.416427896,133.6823625,,,,,,,,,,
4/24/2024,2024-04-24 11:46:04.789349+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-24 12:00:00+00:00,DD,RD,3,CB,20000,0,3.6,,6.066031822,273.6835459,7.163159067,275.2612957,4.379401015,259.720572,,,,,,,,,,,,
4/25/2024,2024-04-25 01:09:31.632892+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-25 00:00:00+00:00,NP,NJ,2,CU,20000,0,0,,0.46248038,146.4711297,1.269353961,290.5085439,1.285531867,5.45471882,1.576277442,37.86133453,,,,,,,,,,
4/25/2024,2024-04-25 05:56:08.150205+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-25 06:00:00+00:00,NJ,DA,3,CU,20000,0,5.2,,2.5023012,116.7038719,3.739990511,116.4300353,2.247866983,109.2695444,1.169398929,141.184074,6.743184849,97.17669038,,,,,,,,
4/25/2024,2024-04-25 11:49:14.313842+00:00,FALSE,TRUE,43466,43466 - COLOMBO,2024-04-25 12:00:00+00:00,DD,DA,3,CU,20000,0,3.8,,4.843448685,251.2433417,2.474224354,269.1364092,0.607062399,203.629764,1.309427824,63.71405191,,,,,,,,,,
4/26/2024,2024-04-26 05:34:27.839466+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-26 06:00:00+00:00,NP,DD,3,Cu,20000,0,5,,1.944053243,198.8590332,1.264603975,120.619728,1.075043906,118.8956841,5.27300063,117.0957309,5.617250655,120.7712475,,,,,,,,
4/26/2024,2024-04-26 12:52:13.591654+00:00,TRUE,TRUE,43466,43466 - COLOMBO,2024-04-26 12:00:00+00:00,DD,NP,3,CI,70,,1.8,,3.422196801,260.7485506,2.512007474,293.8561752,0.134436117,79.35843264,5.497583457,49.99401647,7.756728929,71.78258765,7.928107163,108.9333618,,,,,,
4/27/2024,2024-04-27 01:01:57.183134+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-27 00:00:00+00:00,DD,DA,2,Cu,20000,0,0,,1.630515091,150.9710692,0.177484709,80.81675973,1.283184919,24.61102308,,,,,,,,,,,,
4/27/2024,2024-04-27 06:20:59.877600+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-27 06:00:00+00:00,CS,AWA,2,Cu,20000,0,2.8,,2.811037358,232.190874,0.98279013,123.3209275,1.637184159,92.93160471,3.869391909,32.65905915,5.287464503,50.56300152,4.406156071,84.10895569,14.41774879,124.9742105,,,12.08282113,103.8551801
4/28/2024,2024-04-28 01:20:12.693533+00:00,FALSE,FALSE,43466,43466 - COLOMBO,2024-04-28 00:00:00+00:00,NP,AWA,2,cu,20000,0,0,,2.409870492,194.9521501,1.807602195,194.1103794,0.600871602,119.0505645,0.362872327,310.5387651,6.54611629,105.8047612,,,,,,,,
4/28/2024,2024-04-28 06:44:14.601007+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-28 06:00:00+00:00,CS,ST,2,CU,20000,0,2.6,,2.251902024,257.6640054,2.418143635,355.3708319,2.416895634,354.1015436,2.123983407,352.7143656,4.867278081,92.54739484,12.13823133,91.26125294,14.95894786,89.98004228,,,12.90976674,116.6980864
4/28/2024,2024-04-28 12:02:46.931225+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-28 12:00:00+00:00,TMGS Thennakoon,KBC Sampath,3,CB,20000,0,4.2,,6.888866711,249.3044833,3.951306121,260.3078846,2.843327786,245.1142372,4.71399001,114.8438997,7.164792103,84.29572537,11.67821887,91.26370131,,,,,,
4/29/2024,2024-04-29 06:04:16.293249+00:00,TRUE,FALSE,43466,43466 - COLOMBO,2024-04-29 06:00:00+00:00,AA,DJ,3,cu,20000,0,0,,0.695949583,47.53629593,2.234200284,66.00477962,1.224527296,29.61614821,,,,,,,,,,,,
